Application_ID,Beneficiary_ID,Officer_ID,Application_Date,Application_Mode,Documents_Submitted,Income_Certificate,Aadhaar_Verified,Status,Rejection_Reason
APP007069,BEN005795,OFF0030,2025-03-12,Hospital,Yes,No,Yes,Pending,
APP007070,BEN002941,OFF0005,2024-07-23,Online,No,Yes,Yes,Approved,
APP007071,BEN000742,OFF0059,2025-05-08,CSC Center,Yes,No,No,Approved,
APP007072,BEN009789,OFF0043,2025-12-14,Mobile Camp,Yes,No,No,Under Verification,
APP007073,BEN004802,OFF0022,2024-10-09,District Office,Yes,Yes,No,Approved,
APP007074,BEN006421,OFF0089,2025-08-29,Mobile Camp,No,Yes,Yes,Approved,
APP007075,BEN001935,OFF0014,2024-07-14,CSC Center,Yes,No,Yes,Pending,
APP007076,BEN009512,OFF0020,2025-11-20,Mobile Camp,Yes,No,Yes,Under Verification,
APP007077,BEN002424,OFF0027,2026-01-20,Hospital,Yes,No,No,Approved,
APP007078,BEN008590,OFF0004,2025-11-02,CSC Center,Yes,No,No,Approved,
APP007079,BEN009016,OFF0088,2024-08-28,Mobile Camp,No,No,Yes,Approved,
APP007080,BEN004567,OFF0015,2026-02-17,CSC Center,No,Yes,No,Under Verification,
APP007081,BEN006004,OFF0042,2026-02-09,CSC Center,No,Yes,Yes,Approved,
APP007082,BEN009634,OFF0074,2025-10-07,CSC Center,Yes,No,No,Approved,
APP007083,BEN001269,OFF0095,2024-08-14,Online,No,No,No,Approved,
APP007084,BEN001194,OFF0007,2026-01-05,Mobile Camp,No,No,No,Pending,
APP007085,BEN004813,OFF0011,2026-04-29,Online,No,Yes,No,Approved,
APP007086,BEN007618,OFF0005,2024-09-04,District Office,No,Yes,No,Approved,
APP007087,BEN000174,OFF0027,2025-04-13,CSC Center,Yes,No,Yes,Approved,
APP007088,BEN004493,OFF0051,2026-06-30,Hospital,No,Yes,No,Approved,
APP007089,BEN008804,OFF0098,2025-08-04,Online,Yes,Yes,No,Rejected,Duplicate Application
APP007090,BEN005247,OFF0097,2024-09-30,CSC Center,Yes,Yes,No,Approved,
APP007091,BEN007950,OFF0078,2025-02-20,Online,Yes,No,No,Pending,
APP007092,BEN001869,OFF0024,2026-03-13,CSC Center,No,Yes,Yes,Approved,
APP007093,BEN006643,OFF0077,2025-12-24,CSC Center,Yes,Yes,Yes,Approved,
APP007094,BEN005705,OFF0032,2025-03-01,Online,No,No,No,Approved,
APP007095,BEN006395,OFF0012,2025-10-24,Hospital,No,Yes,Yes,Approved,
APP007096,BEN004233,OFF0047,2024-09-15,CSC Center,No,No,Yes,Rejected,Address Mismatch
APP007097,BEN008187,OFF0075,2025-02-13,CSC Center,No,Yes,Yes,Approved,
APP007098,BEN003187,OFF0061,2026-02-24,District Office,Yes,No,Yes,Approved,
APP007099,BEN006375,OFF0054,2026-06-29,District Office,Yes,Yes,No,Approved,
APP007100,BEN009648,OFF0048,2025-06-14,CSC Center,Yes,Yes,Yes,Approved,
APP007101,BEN003055,OFF0019,2025-05-02,Hospital,Yes,Yes,No,Approved,
APP007102,BEN000259,OFF0036,2025-05-12,Online,Yes,Yes,Yes,Approved,
APP007103,BEN003640,OFF0058,2026-04-09,CSC Center,Yes,Yes,No,Rejected,Duplicate Application
APP007104,BEN004730,OFF0058,2025-12-05,Mobile Camp,Yes,Yes,Yes,Rejected,Invalid Aadhaar
APP007105,BEN006679,OFF0093,2024-08-02,Mobile Camp,No,No,No,Approved,
APP007106,BEN002586,OFF0064,2025-07-13,CSC Center,Yes,Yes,No,Rejected,Not Eligible
APP007107,BEN009407,OFF0066,2024-11-08,Hospital,Yes,No,Yes,Approved,
APP007108,BEN008439,OFF0011,2025-08-28,Hospital,Yes,No,Yes,Rejected,Address Mismatch
APP007109,BEN008212,OFF0004,2024-12-27,Mobile Camp,Yes,Yes,No,Approved,
APP007110,BEN000319,OFF0080,2024-10-23,District Office,Yes,No,Yes,Approved,
APP007111,BEN004403,OFF0100,2026-02-10,CSC Center,Yes,No,No,Approved,
APP007112,BEN009868,OFF0034,2025-05-09,District Office,Yes,Yes,No,Pending,
APP007113,BEN002941,OFF0024,2026-03-20,Hospital,No,Yes,Yes,Rejected,Income Above Limit
APP007114,BEN005245,OFF0007,2026-03-21,Mobile Camp,Yes,Yes,No,Rejected,Invalid Aadhaar
APP007115,BEN004156,OFF0047,2026-04-30,District Office,No,Yes,No,Pending,
APP007116,BEN000070,OFF0070,2025-09-06,Hospital,No,Yes,Yes,Approved,
APP007117,BEN003266,OFF0075,2025-02-24,Online,No,No,No,Approved,
APP007118,BEN002441,OFF0083,2025-11-14,District Office,No,No,Yes,Approved,
APP007119,BEN001532,OFF0066,2024-10-29,CSC Center,Yes,No,Yes,Pending,
APP007120,BEN003168,OFF0095,2025-02-26,Mobile Camp,Yes,No,No,Approved,
APP007121,BEN005401,OFF0047,2025-12-18,CSC Center,No,No,Yes,Rejected,Invalid Aadhaar
APP007122,BEN006197,OFF0059,2026-05-29,Hospital,No,Yes,No,Rejected,Invalid Aadhaar
APP007123,BEN006758,OFF0075,2026-06-20,Online,Yes,Yes,Yes,Approved,
APP007124,BEN006198,OFF0036,2026-03-19,Mobile Camp,No,Yes,No,Under Verification,
APP007125,BEN003842,OFF0058,2026-05-14,Hospital,Yes,No,Yes,Approved,
APP007126,BEN004863,OFF0078,2026-01-27,District Office,Yes,No,Yes,Pending,
APP007127,BEN001961,OFF0064,2025-11-25,Hospital,No,Yes,Yes,Approved,
APP007128,BEN002378,OFF0013,2025-04-25,Hospital,Yes,Yes,No,Rejected,Not Eligible
APP007129,BEN003143,OFF0066,2024-07-18,Mobile Camp,Yes,Yes,No,Pending,
APP007130,BEN007271,OFF0027,2025-09-12,Hospital,Yes,Yes,Yes,Pending,
APP007131,BEN009682,OFF0047,2026-05-20,Mobile Camp,No,Yes,Yes,Approved,
APP007132,BEN003853,OFF0022,2025-09-14,Online,No,No,Yes,Approved,
APP007133,BEN005286,OFF0012,2024-10-27,Hospital,No,Yes,No,Under Verification,
APP007134,BEN003690,OFF0009,2024-10-13,Online,Yes,No,Yes,Approved,
APP007135,BEN003205,OFF0098,2024-08-11,District Office,Yes,No,No,Approved,
APP007136,BEN003460,OFF0032,2024-07-13,Mobile Camp,Yes,No,No,Under Verification,
APP007137,BEN001766,OFF0063,2025-09-27,Mobile Camp,Yes,Yes,Yes,Rejected,Address Mismatch
APP007138,BEN006522,OFF0070,2025-10-16,Mobile Camp,No,No,Yes,Pending,
APP007139,BEN002847,OFF0066,2025-05-12,Hospital,No,Yes,No,Under Verification,
APP007140,BEN009387,OFF0088,2025-08-31,Mobile Camp,Yes,No,Yes,Under Verification,
APP007141,BEN006049,OFF0038,2025-09-08,CSC Center,Yes,No,No,Approved,
APP007142,BEN004077,OFF0094,2024-09-14,Online,Yes,Yes,No,Approved,
APP007143,BEN001819,OFF0029,2025-03-03,Hospital,No,Yes,No,Approved,
APP007144,BEN001647,OFF0055,2024-12-20,Hospital,Yes,Yes,No,Rejected,Duplicate Application
APP007145,BEN000326,OFF0062,2026-02-11,CSC Center,No,No,Yes,Rejected,Not Eligible
APP007146,BEN002082,OFF0064,2026-02-05,District Office,Yes,No,No,Approved,
APP007147,BEN003922,OFF0010,2026-06-11,District Office,No,Yes,No,Approved,
APP007148,BEN007391,OFF0018,2026-01-24,District Office,No,Yes,Yes,Under Verification,
APP007149,BEN004471,OFF0012,2025-04-03,CSC Center,Yes,Yes,Yes,Approved,
APP007150,BEN006178,OFF0057,2024-12-21,District Office,No,No,No,Approved,
APP007151,BEN008052,OFF0034,2025-05-26,Online,Yes,No,No,Pending,
APP007152,BEN004043,OFF0016,2026-06-13,Hospital,No,Yes,No,Approved,
APP007153,BEN006408,OFF0014,2025-11-23,Hospital,Yes,No,Yes,Approved,
APP007154,BEN003715,OFF0078,2026-05-02,District Office,No,No,No,Rejected,Incomplete Documents
APP007155,BEN005664,OFF0057,2025-08-12,Mobile Camp,Yes,No,Yes,Approved,
APP007156,BEN004228,OFF0017,2024-10-28,Online,No,No,Yes,Approved,
APP007157,BEN006696,OFF0087,2024-11-12,CSC Center,No,No,Yes,Approved,
APP007158,BEN008309,OFF0097,2024-11-29,CSC Center,Yes,Yes,Yes,Approved,
APP007159,BEN007005,OFF0063,2024-12-28,Hospital,Yes,No,No,Approved,
APP007160,BEN009486,OFF0014,2025-11-01,District Office,No,Yes,No,Rejected,Invalid Aadhaar
APP007161,BEN008386,OFF0051,2026-04-19,Mobile Camp,Yes,Yes,No,Approved,
APP007162,BEN004420,OFF0030,2025-01-22,District Office,Yes,No,No,Approved,
APP007163,BEN002894,OFF0065,2024-12-07,Online,No,Yes,No,Approved,
APP007164,BEN006078,OFF0028,2024-10-07,Hospital,No,No,Yes,Under Verification,
APP007165,BEN009921,OFF0035,2024-11-27,Online,No,No,Yes,Under Verification,
APP007166,BEN009944,OFF0034,2025-12-13,CSC Center,Yes,No,Yes,Approved,
APP007167,BEN008529,OFF0043,2026-03-23,Hospital,Yes,No,Yes,Approved,
APP007168,BEN004903,OFF0029,2025-09-23,Mobile Camp,Yes,No,Yes,Pending,
APP007169,BEN001167,OFF0046,2026-05-02,Online,No,No,No,Approved,
APP007170,BEN002409,OFF0040,2024-08-21,Mobile Camp,No,No,No,Under Verification,
APP007171,BEN000541,OFF0040,2026-05-02,Hospital,Yes,No,No,Pending,
APP007172,BEN000324,OFF0026,2026-02-13,District Office,No,No,Yes,Approved,
APP007173,BEN000820,OFF0058,2026-07-04,District Office,No,No,Yes,Rejected,Not Eligible
APP007174,BEN000008,OFF0075,2025-09-09,Hospital,Yes,No,Yes,Pending,
APP007175,BEN007990,OFF0022,2025-07-03,Hospital,No,Yes,No,Rejected,Incomplete Documents
APP007176,BEN000685,OFF0035,2025-11-22,Online,No,Yes,Yes,Pending,
APP007177,BEN009234,OFF0020,2025-09-09,Mobile Camp,Yes,No,Yes,Pending,
APP007178,BEN003451,OFF0080,2024-09-04,CSC Center,No,Yes,Yes,Pending,
APP007179,BEN001535,OFF0039,2025-02-20,District Office,Yes,Yes,No,Approved,
APP007180,BEN006065,OFF0042,2025-12-13,District Office,Yes,Yes,No,Pending,
APP007181,BEN008103,OFF0045,2024-08-31,Hospital,No,No,No,Approved,
APP007182,BEN004646,OFF0018,2025-01-20,CSC Center,Yes,Yes,No,Rejected,Incomplete Documents
APP007183,BEN006790,OFF0044,2024-09-24,Online,Yes,No,Yes,Pending,
APP007184,BEN000870,OFF0072,2024-12-10,Online,Yes,Yes,Yes,Pending,
APP007185,BEN006918,OFF0007,2026-01-24,Hospital,No,Yes,Yes,Approved,
APP007186,BEN005999,OFF0082,2025-10-03,CSC Center,No,Yes,No,Approved,
APP007187,BEN007931,OFF0095,2025-07-23,CSC Center,No,Yes,Yes,Rejected,Incomplete Documents
APP007188,BEN007437,OFF0015,2025-03-23,CSC Center,Yes,Yes,Yes,Approved,
APP007189,BEN006274,OFF0086,2025-04-13,District Office,Yes,Yes,Yes,Pending,
APP007190,BEN001099,OFF0068,2024-10-17,District Office,Yes,Yes,Yes,Under Verification,
APP007191,BEN008914,OFF0008,2025-12-13,CSC Center,Yes,No,No,Approved,
APP007192,BEN000103,OFF0099,2025-12-01,Hospital,No,No,Yes,Approved,
APP007193,BEN005861,OFF0055,2025-01-08,Online,Yes,Yes,No,Approved,
APP007194,BEN004784,OFF0100,2024-09-25,CSC Center,No,Yes,No,Approved,
APP007195,BEN002664,OFF0040,2025-02-16,CSC Center,Yes,No,Yes,Rejected,Not Eligible
APP007196,BEN000944,OFF0029,2025-11-03,Hospital,Yes,No,No,Pending,
APP007197,BEN000165,OFF0078,2024-09-02,Online,Yes,No,No,Pending,
APP007198,BEN002269,OFF0067,2026-06-09,CSC Center,No,Yes,Yes,Rejected,Address Mismatch
APP007199,BEN000403,OFF0050,2024-12-07,CSC Center,Yes,Yes,Yes,Rejected,Invalid Aadhaar
APP007200,BEN007286,OFF0050,2025-03-13,Hospital,Yes,No,Yes,Under Verification,
APP007201,BEN002917,OFF0089,2025-07-22,District Office,No,Yes,Yes,Approved,
APP007202,BEN009132,OFF0047,2025-06-25,Hospital,Yes,Yes,Yes,Approved,
APP007203,BEN000027,OFF0088,2025-03-22,Hospital,No,No,No,Under Verification,
APP007204,BEN009021,OFF0040,2025-10-31,CSC Center,Yes,No,No,Approved,
APP007205,BEN000933,OFF0047,2025-12-04,Mobile Camp,No,Yes,Yes,Pending,
APP007206,BEN002207,OFF0022,2025-03-04,District Office,No,No,Yes,Pending,
APP007207,BEN002195,OFF0045,2025-12-30,Mobile Camp,Yes,Yes,Yes,Rejected,Not Eligible
APP007208,BEN003422,OFF0023,2025-10-06,Hospital,Yes,Yes,Yes,Pending,
APP007209,BEN007976,OFF0017,2024-11-05,Online,Yes,Yes,No,Approved,
APP007210,BEN002824,OFF0077,2025-09-22,District Office,No,No,Yes,Approved,
APP007211,BEN002552,OFF0056,2025-09-23,Online,Yes,No,No,Approved,
APP007212,BEN003467,OFF0027,2025-04-19,CSC Center,Yes,No,Yes,Approved,
APP007213,BEN007651,OFF0050,2026-03-29,Mobile Camp,Yes,Yes,Yes,Approved,
APP007214,BEN008014,OFF0037,2025-03-12,Online,Yes,Yes,No,Approved,
APP007215,BEN005971,OFF0074,2025-06-07,Mobile Camp,Yes,No,No,Rejected,Duplicate Application
APP007216,BEN005742,OFF0051,2024-11-17,Mobile Camp,Yes,No,Yes,Approved,
APP007217,BEN009560,OFF0094,2024-07-13,Hospital,Yes,No,No,Approved,
APP007218,BEN005972,OFF0027,2025-03-10,CSC Center,No,Yes,No,Rejected,Invalid Aadhaar
APP007219,BEN006840,OFF0038,2025-01-17,Mobile Camp,No,No,No,Rejected,Duplicate Application
APP007220,BEN007160,OFF0054,2026-03-12,Hospital,No,No,Yes,Approved,
APP007221,BEN005269,OFF0016,2024-12-29,Hospital,Yes,No,No,Approved,
APP007222,BEN009816,OFF0094,2026-01-14,Hospital,No,Yes,Yes,Rejected,Invalid Aadhaar
APP007223,BEN006129,OFF0075,2026-02-04,Hospital,Yes,No,No,Approved,
APP007224,BEN008243,OFF0059,2025-11-19,CSC Center,No,No,No,Pending,
APP007225,BEN008185,OFF0080,2025-06-13,Mobile Camp,Yes,No,No,Approved,
APP007226,BEN006673,OFF0001,2025-02-09,District Office,Yes,Yes,No,Approved,
APP007227,BEN000519,OFF0092,2026-04-23,District Office,Yes,No,No,Approved,
APP007228,BEN000001,OFF0081,2025-04-15,Online,Yes,Yes,No,Approved,
APP007229,BEN002864,OFF0015,2024-10-22,CSC Center,Yes,Yes,No,Approved,
APP007230,BEN004350,OFF0090,2025-12-19,District Office,No,Yes,No,Rejected,Incomplete Documents
APP007231,BEN001572,OFF0038,2026-01-30,Hospital,No,Yes,No,Approved,
APP007232,BEN001599,OFF0017,2025-03-24,Hospital,No,No,Yes,Approved,
APP007233,BEN008949,OFF0041,2026-05-22,CSC Center,No,No,Yes,Approved,
APP007234,BEN007099,OFF0076,2025-07-17,Hospital,No,Yes,Yes,Approved,
APP007235,BEN009014,OFF0092,2025-07-04,Hospital,Yes,Yes,Yes,Approved,
APP007236,BEN009361,OFF0089,2025-06-20,Mobile Camp,Yes,No,No,Pending,
APP007237,BEN009424,OFF0059,2025-04-14,Online,Yes,Yes,No,Approved,
APP007238,BEN009949,OFF0055,2026-03-03,District Office,Yes,Yes,Yes,Approved,
APP007239,BEN005153,OFF0086,2025-03-04,Hospital,No,Yes,No,Pending,
APP007240,BEN004411,OFF0008,2025-07-23,Hospital,No,No,Yes,Pending,
APP007241,BEN004289,OFF0087,2025-09-11,Hospital,No,Yes,Yes,Under Verification,
APP007242,BEN000270,OFF0092,2024-10-02,Online,No,Yes,Yes,Approved,
APP007243,BEN008935,OFF0081,2024-11-23,District Office,No,No,Yes,Under Verification,
APP007244,BEN007623,OFF0071,2025-11-23,Hospital,No,Yes,No,Approved,
APP007245,BEN005093,OFF0016,2025-10-24,Online,Yes,Yes,No,Approved,
APP007246,BEN006057,OFF0058,2024-09-11,District Office,No,Yes,No,Rejected,Income Above Limit
APP007247,BEN001519,OFF0086,2026-04-24,Hospital,Yes,Yes,No,Approved,
APP007248,BEN001648,OFF0022,2025-02-12,Mobile Camp,Yes,No,No,Rejected,Duplicate Application
APP007249,BEN005899,OFF0076,2026-05-07,CSC Center,No,No,Yes,Rejected,Address Mismatch
APP007250,BEN006705,OFF0075,2026-04-12,CSC Center,Yes,No,Yes,Approved,
APP007251,BEN006138,OFF0050,2024-10-26,Hospital,Yes,No,Yes,Approved,
APP007252,BEN008581,OFF0083,2026-06-02,District Office,Yes,Yes,Yes,Approved,
APP007253,BEN002781,OFF0092,2025-09-01,Online,Yes,Yes,No,Approved,
APP007254,BEN005988,OFF0076,2024-12-09,District Office,Yes,No,No,Approved,
APP007255,BEN003367,OFF0091,2025-01-30,Hospital,Yes,No,No,Approved,
APP007256,BEN003284,OFF0027,2026-01-30,Mobile Camp,No,Yes,Yes,Approved,
APP007257,BEN008858,OFF0095,2026-05-29,Mobile Camp,No,Yes,Yes,Approved,
APP007258,BEN009195,OFF0067,2025-11-08,Online,Yes,Yes,Yes,Pending,
APP007259,BEN007754,OFF0079,2024-09-07,CSC Center,Yes,Yes,Yes,Approved,
APP007260,BEN004358,OFF0031,2026-01-26,Online,No,Yes,No,Approved,
APP007261,BEN001611,OFF0019,2024-09-06,District Office,No,Yes,Yes,Approved,
APP007262,BEN008355,OFF0063,2026-06-02,Online,Yes,Yes,Yes,Rejected,Address Mismatch
APP007263,BEN002830,OFF0095,2024-07-24,Mobile Camp,Yes,Yes,Yes,Pending,
APP007264,BEN005002,OFF0037,2026-04-30,CSC Center,No,Yes,No,Approved,
APP007265,BEN008437,OFF0100,2025-08-07,Online,No,No,No,Rejected,Address Mismatch
APP007266,BEN007796,OFF0015,2025-11-12,Hospital,Yes,No,Yes,Rejected,Income Above Limit
APP007267,BEN000244,OFF0091,2024-08-03,CSC Center,No,Yes,Yes,Rejected,Not Eligible
APP007268,BEN004506,OFF0098,2026-04-02,Online,Yes,Yes,Yes,Pending,
APP007269,BEN003909,OFF0064,2025-10-04,Hospital,Yes,No,Yes,Approved,
APP007270,BEN003673,OFF0008,2025-10-02,District Office,Yes,No,Yes,Rejected,Not Eligible
APP007271,BEN008160,OFF0029,2025-05-20,Hospital,Yes,Yes,No,Approved,
APP007272,BEN008206,OFF0021,2026-02-27,Online,No,Yes,No,Rejected,Income Above Limit
APP007273,BEN006856,OFF0071,2025-10-11,Hospital,No,Yes,Yes,Approved,
APP007274,BEN001515,OFF0050,2024-12-22,Online,Yes,No,Yes,Under Verification,
APP007275,BEN000714,OFF0066,2026-06-13,Online,Yes,No,Yes,Pending,
APP007276,BEN007489,OFF0100,2024-08-07,District Office,No,No,Yes,Approved,
APP007277,BEN006372,OFF0020,2025-09-11,Online,Yes,No,Yes,Rejected,Incomplete Documents
APP007278,BEN001646,OFF0014,2025-01-28,Hospital,No,No,Yes,Approved,
APP007279,BEN009665,OFF0017,2025-09-05,Mobile Camp,No,No,No,Rejected,Income Above Limit
APP007280,BEN004450,OFF0086,2026-06-04,Mobile Camp,No,No,Yes,Under Verification,
APP007281,BEN005764,OFF0038,2025-09-02,CSC Center,Yes,No,No,Approved,
APP007282,BEN004108,OFF0040,2025-07-11,Online,No,No,No,Under Verification,
APP007283,BEN003784,OFF0073,2025-11-29,Online,No,No,No,Approved,
APP007284,BEN001654,OFF0037,2026-03-04,Hospital,No,No,No,Approved,
APP007285,BEN005071,OFF0067,2024-11-02,Hospital,No,Yes,No,Pending,
APP007286,BEN002206,OFF0091,2025-04-20,Mobile Camp,No,No,No,Rejected,Address Mismatch
APP007287,BEN005211,OFF0003,2025-05-10,CSC Center,Yes,No,Yes,Rejected,Address Mismatch
APP007288,BEN001347,OFF0061,2024-12-30,Hospital,Yes,Yes,Yes,Under Verification,
APP007289,BEN009765,OFF0013,2026-06-02,District Office,No,No,No,Approved,
APP007290,BEN008634,OFF0029,2026-03-01,District Office,No,No,Yes,Approved,
APP007291,BEN007231,OFF0095,2025-10-10,Hospital,No,Yes,Yes,Pending,
APP007292,BEN004218,OFF0015,2026-01-30,Hospital,Yes,Yes,Yes,Approved,
APP007293,BEN004507,OFF0097,2026-05-06,Hospital,No,Yes,Yes,Pending,
APP007294,BEN003762,OFF0059,2025-02-21,Online,No,No,Yes,Under Verification,
APP007295,BEN009818,OFF0062,2024-10-21,District Office,Yes,Yes,No,Approved,
APP007296,BEN003871,OFF0021,2025-07-05,Mobile Camp,No,No,Yes,Approved,
APP007297,BEN003705,OFF0048,2025-08-03,Online,No,Yes,No,Approved,
APP007298,BEN005992,OFF0046,2025-08-10,Mobile Camp,Yes,No,Yes,Approved,
APP007299,BEN002607,OFF0012,2024-09-18,Hospital,No,Yes,Yes,Approved,
APP007300,BEN009123,OFF0067,2025-05-14,Mobile Camp,Yes,Yes,Yes,Approved,
APP007301,BEN009858,OFF0080,2025-04-18,Mobile Camp,Yes,No,Yes,Approved,
APP007302,BEN004675,OFF0018,2025-08-04,District Office,No,Yes,Yes,Rejected,Income Above Limit
APP007303,BEN009638,OFF0096,2024-07-18,Hospital,No,Yes,No,Approved,
APP007304,BEN003203,OFF0025,2025-12-06,District Office,Yes,No,Yes,Approved,
APP007305,BEN000207,OFF0035,2025-01-11,Mobile Camp,Yes,Yes,No,Pending,
APP007306,BEN002431,OFF0036,2026-04-29,Online,Yes,Yes,No,Rejected,Not Eligible
APP007307,BEN003686,OFF0015,2026-03-28,CSC Center,Yes,No,Yes,Approved,
APP007308,BEN000063,OFF0085,2025-10-29,District Office,Yes,No,No,Approved,
APP007309,BEN007867,OFF0065,2025-12-23,Mobile Camp,Yes,No,Yes,Approved,
APP007310,BEN002218,OFF0011,2024-11-15,CSC Center,No,No,No,Under Verification,
APP007311,BEN009833,OFF0010,2026-02-18,Hospital,Yes,Yes,No,Pending,
APP007312,BEN002668,OFF0036,2025-08-13,Mobile Camp,No,Yes,Yes,Approved,
APP007313,BEN007220,OFF0050,2024-10-27,Online,No,Yes,Yes,Approved,
APP007314,BEN001397,OFF0012,2025-06-21,Mobile Camp,No,No,No,Under Verification,
APP007315,BEN001749,OFF0055,2024-11-10,Online,Yes,Yes,Yes,Approved,
APP007316,BEN006102,OFF0036,2024-11-26,Online,Yes,No,No,Approved,
APP007317,BEN006388,OFF0008,2025-09-22,CSC Center,Yes,Yes,No,Pending,
APP007318,BEN002255,OFF0044,2025-09-22,Online,Yes,Yes,Yes,Rejected,Duplicate Application
APP007319,BEN003533,OFF0050,2025-12-04,Hospital,No,No,Yes,Rejected,Address Mismatch
APP007320,BEN009595,OFF0100,2026-05-18,District Office,Yes,No,No,Under Verification,
APP007321,BEN001493,OFF0096,2024-10-31,Hospital,No,Yes,No,Approved,
APP007322,BEN003718,OFF0007,2026-02-01,Online,Yes,Yes,Yes,Under Verification,
APP007323,BEN003146,OFF0053,2026-01-29,District Office,Yes,No,Yes,Approved,
APP007324,BEN001530,OFF0018,2025-07-20,Mobile Camp,Yes,Yes,Yes,Approved,
APP007325,BEN000864,OFF0020,2026-07-09,CSC Center,No,Yes,No,Approved,
APP007326,BEN000608,OFF0050,2025-04-14,Hospital,Yes,No,Yes,Rejected,Not Eligible
APP007327,BEN002498,OFF0074,2024-08-10,Hospital,No,No,No,Approved,
APP007328,BEN008099,OFF0049,2024-12-26,Online,No,Yes,No,Approved,
APP007329,BEN006072,OFF0046,2026-02-21,CSC Center,No,No,Yes,Rejected,Income Above Limit
APP007330,BEN005817,OFF0096,2025-07-23,Hospital,Yes,Yes,No,Under Verification,
APP007331,BEN002609,OFF0033,2025-01-06,District Office,No,Yes,Yes,Approved,
APP007332,BEN006707,OFF0090,2024-08-27,Online,No,No,No,Approved,
APP007333,BEN009635,OFF0002,2025-01-31,Hospital,No,Yes,Yes,Approved,
APP007334,BEN004821,OFF0093,2025-04-22,Online,No,No,No,Rejected,Not Eligible
APP007335,BEN002414,OFF0047,2025-01-07,District Office,Yes,No,No,Approved,
APP007336,BEN003759,OFF0062,2024-08-12,District Office,Yes,Yes,No,Pending,
APP007337,BEN008382,OFF0080,2025-12-11,CSC Center,Yes,Yes,No,Approved,
APP007338,BEN000761,OFF0016,2024-12-17,Hospital,Yes,No,Yes,Approved,
APP007339,BEN001507,OFF0013,2025-08-16,Hospital,No,Yes,No,Rejected,Not Eligible
APP007340,BEN000080,OFF0012,2026-06-15,Hospital,Yes,No,Yes,Approved,
APP007341,BEN008597,OFF0054,2026-03-16,Mobile Camp,Yes,No,No,Rejected,Income Above Limit
APP007342,BEN005772,OFF0065,2025-04-16,CSC Center,No,No,No,Approved,
APP007343,BEN004308,OFF0082,2025-05-07,Hospital,No,No,No,Approved,
APP007344,BEN002179,OFF0045,2025-07-09,CSC Center,Yes,No,Yes,Approved,
APP007345,BEN006302,OFF0068,2026-06-22,District Office,No,No,No,Approved,
APP007346,BEN009588,OFF0064,2025-06-28,Hospital,Yes,No,No,Rejected,Address Mismatch
APP007347,BEN007885,OFF0024,2026-05-25,Online,Yes,No,Yes,Rejected,Incomplete Documents
APP007348,BEN008902,OFF0052,2024-08-15,Mobile Camp,No,No,Yes,Under Verification,
APP007349,BEN001762,OFF0078,2024-08-09,CSC Center,No,No,No,Under Verification,
APP007350,BEN001164,OFF0083,2025-11-25,Mobile Camp,Yes,No,No,Approved,
APP007351,BEN002803,OFF0028,2025-03-18,Online,Yes,Yes,Yes,Approved,
APP007352,BEN006032,OFF0079,2024-09-28,CSC Center,No,Yes,No,Approved,
APP007353,BEN005749,OFF0058,2026-01-07,CSC Center,Yes,Yes,Yes,Pending,
APP007354,BEN006165,OFF0010,2025-08-18,Online,Yes,No,No,Approved,
APP007355,BEN006675,OFF0036,2025-11-14,Mobile Camp,No,Yes,No,Rejected,Income Above Limit
APP007356,BEN001163,OFF0085,2026-04-15,District Office,No,No,Yes,Pending,
APP007357,BEN006351,OFF0073,2025-02-07,CSC Center,No,Yes,Yes,Rejected,Incomplete Documents
APP007358,BEN001498,OFF0059,2026-04-19,CSC Center,Yes,Yes,No,Pending,
APP007359,BEN000459,OFF0080,2026-02-06,Mobile Camp,No,No,No,Approved,
APP007360,BEN009684,OFF0008,2025-01-30,District Office,Yes,No,Yes,Approved,
APP007361,BEN001730,OFF0054,2025-10-02,District Office,No,Yes,No,Rejected,Incomplete Documents
APP007362,BEN005072,OFF0053,2025-09-05,Online,Yes,Yes,No,Under Verification,
APP007363,BEN009983,OFF0084,2025-09-25,Hospital,Yes,Yes,No,Rejected,Invalid Aadhaar
APP007364,BEN000902,OFF0009,2024-11-22,CSC Center,No,No,No,Approved,
